記録日,モーター期起算日,場コード,モーター番号,勝率,勝率順位,2連対率,2連対率順位,3連対率,3連対率順位,1着回数,1着順位,2着回数,2着順位,3着回数,3着順位,連対外回数,出走数,優勝回数,優勝順位,優出回数,優出順位,raw_col_21,raw_col_22,平均ラップ秒,平均ラップ順位,期内初使用日,整備種別1回数,整備種別2回数,整備種別3回数,整備種別4回数,整備種別5回数,整備種別6回数,直近メンテ日
2026-06-14,2025-11-26,20,20,6.67,9,44.44,12,66.67,10,2,9,2,6,2,6,3,9,0,2,0,7,680,3,14.94,8,2025-11-28,0,1,0,0,0,1,2025-11-30
2026-06-14,2025-11-26,20,21,4.63,27,12.5,33,50.0,21,0,30,1,18,3,1,4,8,0,2,0,7,682,7,15.14,34,2025-11-30,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,22,6.75,8,50.0,9,75.0,9,2,9,2,6,2,6,2,8,0,2,0,7,683,10,14.98,13,2025-11-28,1,1,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,23,6.0,13,55.56,6,77.78,6,0,30,5,1,2,6,2,9,0,2,0,7,687,26,15.08,28,2025-11-26,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,24,2.38,41,0.0,39,0.0,41,0,30,0,35,0,34,8,8,0,2,0,7,683,10,15.3,40,2025-11-26,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,25,2.63,40,0.0,39,25.0,34,0,30,0,35,2,6,6,8,0,2,0,7,687,26,15.24,38,2025-11-28,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,26,6.22,11,33.33,16,55.56,16,2,9,1,18,2,6,4,9,0,2,0,7,687,26,14.99,15,2025-11-26,2,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,32,6.0,13,33.33,16,55.56,16,3,5,0,35,2,6,4,9,0,2,0,7,680,3,15.01,21,2025-11-30,1,2,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,33,5.13,22,25.0,24,50.0,21,0,30,2,6,2,6,4,8,0,2,0,7,685,17,15.11,31,2025-11-29,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,34,7.22,6,55.56,6,88.89,2,3,5,2,6,3,1,1,9,0,2,0,7,685,17,15.01,21,2025-11-30,0,1,0,0,0,2,2025-11-30
2026-06-14,2025-11-26,20,35,3.75,35,25.0,24,25.0,34,1,19,1,18,0,34,6,8,0,2,0,7,686,24,15.07,27,2025-11-29,0,1,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,36,5.0,23,12.5,33,37.5,28,0,30,1,18,2,6,5,8,0,2,0,7,685,17,14.99,15,2025-11-28,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,37,7.11,7,55.56,6,77.78,6,4,2,1,18,2,6,2,9,0,2,0,7,682,7,14.85,2,2025-11-28,0,2,2,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,38,5.33,19,33.33,16,44.44,27,2,9,1,18,1,23,5,9,0,2,0,7,689,34,15.0,19,2025-11-29,0,2,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,39,4.88,25,25.0,24,25.0,34,2,9,0,35,0,34,6,8,0,2,0,7,683,10,15.09,29,2025-11-29,0,1,0,0,0,1,2025-11-30
2026-06-14,2025-11-26,20,40,5.89,15,44.44,12,66.67,10,2,9,2,6,2,6,3,9,0,2,0,7,683,10,14.84,1,2025-11-28,0,2,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,41,4.38,31,25.0,24,37.5,28,0,30,2,6,1,23,5,8,0,2,0,7,685,17,15.15,36,2025-11-26,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,42,4.63,27,25.0,24,50.0,21,0,30,2,6,2,6,4,8,0,2,0,7,685,17,15.1,30,2025-11-29,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,47,7.56,4,77.78,3,77.78,6,4,2,3,4,0,34,2,9,0,2,0,7,686,24,14.96,10,2025-11-28,2,2,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,48,4.63,27,25.0,24,50.0,21,1,19,1,18,2,6,4,8,0,2,0,7,690,39,15.05,26,2025-11-26,0,1,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,49,8.0,3,75.0,4,87.5,3,4,2,2,6,1,23,1,8,0,2,1,1,683,10,14.86,4,2025-11-28,0,2,0,1,0,1,2025-11-30
2026-06-14,2025-11-26,20,50,3.13,37,12.5,33,25.0,34,0,30,1,18,1,23,6,8,0,2,0,7,693,42,15.21,37,2025-11-26,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,51,3.13,37,0.0,39,25.0,34,0,30,0,35,2,6,6,8,0,2,0,7,684,15,15.24,38,2025-11-28,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,52,1.57,42,0.0,39,0.0,41,0,30,0,35,0,34,7,7,0,2,0,7,690,39,15.43,42,2025-11-29,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,53,1.29,44,0.0,39,0.0,41,0,30,0,35,0,34,7,7,0,2,0,7,694,43,,,,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,54,3.57,36,28.57,22,28.57,32,0,30,2,6,0,34,5,7,0,2,0,7,689,34,15.14,34,2025-11-28,0,0,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,55,4.38,31,12.5,33,37.5,28,1,19,0,35,2,6,5,8,0,2,0,7,688,32,14.99,15,2025-11-28,0,0,1,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,56,5.25,21,25.0,24,62.5,13,1,19,1,18,3,1,3,8,0,2,0,7,681,5,14.99,15,2025-11-29,0,1,0,0,0,0,2025-11-30
2026-06-14,2025-11-26,20,57,5.89,15,33.33,16,66.67,10,2,9,1,18,3,1,3,9,0,2,0,7,694,43,15.0,19,2025-11-26,0,2,0,0,0,0,2025-11-30
2026-06-14,2026-02-18,22,11,4.25,32,25.0,28,25.0,34,0,34,1,22,0,35,3,4,0,2,0,7,692,14,15.2,35,2026-02-19,0,0,0,0,0,0,2026-02-20
2026-06-14,2026-02-18,22,12,5.9,15,40.0,12,70.0,8,2,10,2,12,3,3,3,10,0,2,0,7,692,14,14.96,12,2026-02-20,1,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,13,4.0,33,20.0,32,30.0,33,2,10,0,31,1,27,7,10,0,2,0,7,695,28,15.03,23,2026-02-19,0,1,0,0,0,1,2026-02-23
2026-06-14,2026-02-18,22,14,6.0,11,36.36,17,63.64,13,4,3,0,31,3,3,4,11,0,2,0,7,692,14,14.95,10,2026-02-19,0,1,3,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,15,6.8,7,50.0,8,70.0,8,3,8,2,12,2,9,3,10,0,2,1,1,692,14,15.01,19,2026-02-20,0,1,1,1,0,0,2026-02-23
2026-06-14,2026-02-18,22,16,7.8,3,70.0,4,90.0,4,4,3,3,6,2,9,1,10,0,2,1,1,689,8,14.84,1,2026-02-19,1,3,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,17,9.0,1,100.0,1,100.0,1,5,1,5,2,0,35,0,10,1,1,1,1,688,6,14.87,3,2026-02-20,3,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,18,4.8,27,30.0,22,50.0,20,2,10,1,22,2,9,5,10,0,2,0,7,692,14,15.08,28,2026-02-21,0,1,1,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,19,5.4,23,30.0,22,50.0,20,1,22,2,12,2,9,5,10,0,2,0,7,679,1,15.0,18,2026-02-18,1,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,20,3.78,34,11.11,34,33.33,32,1,22,0,31,2,9,6,9,0,2,0,7,693,22,15.09,29,2026-02-19,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,21,6.0,11,50.0,8,50.0,20,3,8,2,12,0,35,5,10,0,2,0,7,692,14,14.99,16,2026-02-23,1,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,27,5.5,20,40.0,12,60.0,14,1,22,3,6,2,9,4,10,0,2,0,7,693,22,15.17,34,2026-02-20,0,0,0,1,0,0,2026-02-23
2026-06-14,2026-02-18,22,28,4.67,28,33.33,20,44.44,28,1,22,2,12,1,27,5,9,0,2,0,7,700,43,15.02,20,2026-02-23,1,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,29,4.44,30,22.22,29,44.44,28,0,34,2,12,2,9,5,9,0,2,0,7,697,38,15.25,37,2026-02-23,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,30,6.5,8,70.0,4,70.0,8,2,10,5,2,0,35,3,10,0,2,0,7,692,14,14.99,16,2026-02-18,1,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,31,1.0,44,0.0,39,0.0,42,0,34,0,31,0,35,8,8,0,2,0,7,696,32,,,,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,32,3.11,39,0.0,39,22.22,35,0,34,0,31,2,9,7,9,0,2,0,7,689,8,15.37,40,2026-02-20,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,33,1.0,44,0.0,39,0.0,42,0,34,0,31,0,35,7,7,0,2,0,7,701,45,,,,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,34,5.6,17,30.0,22,50.0,20,2,10,1,22,2,9,5,10,0,2,0,7,696,32,15.15,33,2026-02-22,1,0,0,1,0,0,2026-02-23
2026-06-14,2026-02-18,22,35,3.0,40,0.0,39,22.22,35,0,34,0,31,2,9,7,9,0,2,0,7,691,11,15.38,41,2026-02-21,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,36,5.82,16,45.45,10,54.55,16,2,10,3,6,1,27,5,11,0,2,0,7,695,28,15.06,26,2026-02-19,0,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,37,5.27,24,36.36,17,54.55,16,4,3,0,31,2,9,5,11,0,2,0,7,695,28,15.02,20,2026-02-22,2,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,43,8.0,2,72.73,2,90.91,2,4,3,4,4,2,9,1,11,0,2,0,7,687,4,14.94,8,2026-02-23,1,3,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,44,6.0,11,40.0,12,50.0,20,2,10,2,12,1,27,5,10,0,2,1,1,687,4,14.96,12,2026-02-21,0,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,45,6.0,11,30.0,22,60.0,14,2,10,1,22,3,3,4,10,0,2,0,7,694,26,15.06,26,2026-02-21,0,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,46,5.56,18,11.11,34,66.67,12,1,22,0,31,5,1,3,9,0,2,0,7,697,38,14.92,5,2026-02-19,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,47,3.78,34,11.11,34,22.22,35,1,22,0,31,1,27,7,9,0,2,0,7,699,42,14.98,15,2026-02-20,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,48,1.38,43,0.0,39,0.0,42,0,34,0,31,0,35,8,8,0,2,0,7,700,43,15.58,43,2026-02-21,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,49,3.78,34,0.0,39,22.22,35,0,34,0,31,2,9,7,9,0,2,0,7,693,22,15.28,38,2026-02-21,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,50,7.6,5,60.0,6,80.0,5,4,3,2,12,2,9,2,10,0,2,1,1,691,11,14.92,5,2026-02-18,1,2,1,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,51,4.44,30,22.22,29,44.44,28,0,34,2,12,2,9,5,9,0,2,0,7,695,28,15.13,31,2026-02-23,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,52,7.09,6,72.73,2,72.73,6,1,22,7,1,0,35,3,11,0,2,0,7,685,2,15.05,24,2026-02-23,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,53,3.78,34,22.22,29,22.22,35,1,22,1,22,0,35,7,9,0,2,0,7,691,11,15.02,20,2026-02-23,0,0,1,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,59,7.64,4,45.45,10,90.91,2,5,1,0,31,5,1,1,11,0,2,0,7,693,22,14.88,4,2026-02-19,1,2,0,2,0,0,2026-02-23
2026-06-14,2026-02-18,22,60,6.27,9,54.55,7,72.73,6,2,10,4,4,2,9,3,11,0,2,0,7,696,32,14.93,7,2026-02-19,0,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,61,3.78,34,11.11,34,22.22,35,1,22,0,31,1,27,7,9,0,2,0,7,698,40,14.95,10,2026-02-21,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,62,5.2,25,20.0,32,50.0,20,1,22,1,22,3,3,5,10,0,2,0,7,688,6,14.96,12,2026-02-23,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,63,4.56,29,33.33,20,44.44,28,0,34,3,6,1,27,5,9,0,2,0,7,696,32,15.2,35,2026-02-22,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,64,2.0,42,0.0,39,0.0,42,0,34,0,31,0,35,8,8,0,2,0,7,694,26,15.57,42,2026-02-18,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,65,6.1,10,40.0,12,70.0,8,1,22,3,6,3,3,3,10,0,2,1,1,696,32,14.94,8,2026-02-19,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,66,5.5,20,30.0,22,50.0,20,2,10,1,22,2,9,5,10,0,2,0,7,696,32,15.11,30,2026-02-19,0,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,67,5.45,22,36.36,17,54.55,16,2,10,2,12,2,9,5,11,0,2,0,7,698,40,15.14,32,2026-02-23,0,2,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,68,4.9,26,40.0,12,50.0,20,1,22,3,6,1,27,5,10,0,2,0,7,690,10,15.05,24,2026-02-18,0,1,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,69,2.11,41,11.11,34,11.11,41,0,34,1,22,0,35,8,9,0,2,0,7,692,14,15.34,39,2026-02-18,0,0,0,0,0,0,2026-02-23
2026-06-14,2026-02-18,22,70,5.55,19,27.27,27,54.55,16,2,10,1,22,3,3,5,11,0,2,0,7,686,3,14.85,2,2026-02-20,0,1,0,1,0,0,2026-02-23
2026-06-14,2025-09-05,23,1,5.36,22,27.27,28,45.45,25,2,12,1,25,2,13,6,11,0,2,0,7,680,27,15.02,20,2025-09-09,0,2,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,2,2.3,43,0.0,41,0.0,43,0,33,0,35,0,35,10,10,0,2,0,7,677,13,15.48,44,2025-09-06,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,3,4.22,33,22.22,30,44.44,26,0,33,2,10,2,13,5,9,0,2,0,7,676,10,15.21,36,2025-09-06,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,4,1.44,46,0.0,41,0.0,43,0,33,0,35,0,35,9,9,0,2,0,7,676,10,15.56,46,2025-09-10,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,5,7.6,3,70.0,2,80.0,5,3,6,4,2,1,23,2,10,0,2,1,1,678,16,14.97,7,2025-09-05,1,1,0,1,0,0,2025-09-10
2026-06-14,2025-09-05,23,6,4.11,36,22.22,30,22.22,39,0,33,2,10,0,35,7,9,0,2,0,7,677,13,15.26,40,2025-09-10,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,7,7.18,5,54.55,8,81.82,4,4,2,2,10,3,5,2,11,0,2,0,7,675,4,14.92,3,2025-09-10,3,0,0,0,0,1,2025-09-10
2026-06-14,2025-09-05,23,8,6.4,11,50.0,11,70.0,9,3,6,2,10,2,13,3,10,0,2,0,7,681,33,15.0,14,2025-09-08,1,2,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,9,5.3,23,20.0,34,60.0,16,1,22,1,25,4,1,4,10,0,2,0,7,677,13,15.03,24,2025-09-10,0,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,10,6.0,13,60.0,4,60.0,16,3,6,3,5,0,35,4,10,0,2,1,1,678,16,15.0,14,2025-09-07,1,2,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,11,5.0,26,33.33,22,50.0,23,2,12,0,35,1,23,3,6,0,2,0,7,688,46,15.02,20,2025-09-06,1,0,0,1,0,0,2025-09-07
2026-06-14,2025-09-05,23,12,5.0,26,33.33,22,33.33,34,1,22,0,35,0,35,2,3,0,2,0,7,682,38,14.97,7,2025-09-06,0,1,0,0,0,0,2025-09-07
2026-06-14,2025-09-05,23,13,4.5,30,10.0,39,40.0,31,0,33,1,25,3,5,6,10,0,2,0,7,675,4,15.14,32,2025-09-08,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,14,4.22,33,22.22,30,33.33,34,2,12,0,35,1,23,6,9,0,2,0,7,680,27,15.07,29,2025-09-07,1,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,15,4.11,36,22.22,30,33.33,34,2,12,0,35,1,23,6,9,0,2,0,7,675,4,15.01,19,2025-09-10,1,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,16,5.56,19,33.33,22,44.44,26,1,22,2,10,1,23,5,9,0,2,0,7,676,10,15.0,14,2025-09-10,0,0,1,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,17,5.91,15,36.36,21,63.64,12,2,12,2,10,3,5,4,11,0,2,0,7,681,33,15.1,30,2025-09-06,1,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,18,5.6,18,30.0,26,60.0,16,2,12,1,25,3,5,4,10,0,2,0,7,674,2,15.06,27,2025-09-06,0,1,1,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,19,6.89,6,55.56,6,66.67,10,3,6,2,10,1,23,3,9,0,2,0,7,682,38,14.89,1,2025-09-08,1,0,0,1,0,1,2025-09-09
2026-06-14,2025-09-05,23,20,6.6,8,50.0,11,80.0,5,3,6,2,10,3,5,2,10,0,2,0,7,675,4,14.94,5,2025-09-08,0,3,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,21,4.9,28,30.0,26,40.0,31,0,33,3,5,1,23,6,10,0,2,0,7,681,33,15.14,32,2025-09-10,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,22,5.55,20,27.27,28,63.64,12,1,22,2,10,4,1,4,11,0,2,0,7,679,22,15.02,20,2025-09-06,0,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,23,2.44,42,0.0,41,0.0,43,0,33,0,35,0,35,9,9,0,2,0,7,682,38,15.41,42,2025-09-06,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,24,6.18,12,54.55,8,63.64,12,2,12,4,2,1,23,4,11,0,2,0,7,678,16,15.02,20,2025-09-07,1,0,1,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,25,3.3,40,0.0,41,30.0,38,0,33,0,35,3,5,7,10,0,2,0,7,680,27,15.33,41,2025-09-09,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,26,5.7,17,40.0,17,60.0,16,2,12,2,10,2,13,4,10,0,2,0,7,678,16,15.05,26,2025-09-09,0,0,1,1,0,0,2025-09-10
2026-06-14,2025-09-05,23,27,6.89,6,55.56,6,77.78,8,4,2,1,25,2,13,2,9,0,2,0,7,682,38,14.97,7,2025-09-08,0,3,1,0,0,0,2025-09-09
2026-06-14,2025-09-05,23,28,5.3,23,40.0,17,60.0,16,0,33,4,2,2,13,4,10,0,2,0,7,679,22,15.18,35,2025-09-09,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,29,9.2,1,90.0,1,100.0,1,7,1,2,10,1,23,0,10,1,1,1,1,674,2,14.89,1,2025-09-07,1,4,1,0,0,1,2025-09-10
2026-06-14,2025-09-05,23,30,4.4,31,40.0,17,40.0,31,2,12,0,35,0,35,3,5,0,2,0,7,682,38,14.96,6,2025-09-06,0,0,1,0,0,1,2025-09-08
2026-06-14,2025-09-05,23,31,5.22,25,44.44,14,55.56,22,1,22,3,5,1,23,4,9,0,2,0,7,682,38,15.06,27,2025-09-10,0,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,32,6.0,13,42.86,16,42.86,30,2,12,1,25,0,35,4,7,0,2,0,7,680,27,15.0,14,2025-09-09,0,2,0,0,0,0,2025-09-09
2026-06-14,2025-09-05,23,33,5.5,21,40.0,17,60.0,16,1,22,3,5,2,13,4,10,0,2,0,7,675,4,15.17,34,2025-09-10,0,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,34,6.45,10,54.55,8,63.64,12,4,2,2,10,1,23,4,11,0,2,0,7,678,16,14.93,4,2025-09-06,2,1,1,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,35,1.78,45,0.0,41,0.0,43,0,33,0,35,0,35,9,9,0,2,0,7,682,38,15.48,44,2025-09-08,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,36,4.22,33,11.11,37,33.33,34,0,33,1,25,2,13,6,9,0,2,0,7,685,45,15.21,36,2025-09-06,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,37,3.8,39,20.0,34,20.0,40,1,22,1,25,0,35,8,10,0,2,0,7,673,1,14.99,11,2025-09-09,0,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,38,8.0,2,66.67,3,88.89,3,4,2,2,10,2,13,1,9,0,2,1,1,679,22,14.98,10,2025-09-06,1,2,1,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,39,3.89,38,11.11,37,44.44,26,0,33,1,25,3,5,5,9,0,2,0,7,680,27,15.23,38,2025-09-07,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,40,7.2,4,50.0,11,90.0,2,3,6,2,10,4,1,1,10,0,2,0,7,679,22,14.99,11,2025-09-10,0,2,0,0,0,1,2025-09-10
2026-06-14,2025-09-05,23,41,5.78,16,33.33,22,66.67,10,1,22,2,10,3,5,3,9,0,2,1,1,681,33,15.11,31,2025-09-07,0,0,0,0,0,1,2025-09-10
2026-06-14,2025-09-05,23,42,4.78,29,44.44,14,44.44,26,1,22,3,5,0,35,5,9,0,2,0,7,681,33,15.04,25,2025-09-09,0,0,0,0,0,1,2025-09-10
2026-06-14,2025-09-05,23,43,6.6,8,60.0,4,80.0,5,1,22,5,1,2,13,2,10,0,2,1,1,675,4,15.0,14,2025-09-09,0,1,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,44,2.29,44,14.29,36,14.29,41,0,33,1,25,0,35,6,7,0,2,0,7,678,16,15.24,39,2025-09-05,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,45,2.9,41,0.0,41,10.0,42,0,33,0,35,1,23,9,10,0,2,0,7,680,27,15.47,43,2025-09-07,0,0,0,0,0,0,2025-09-10
2026-06-14,2025-09-05,23,46,4.4,31,10.0,39,50.0,23,1,22,0,35,4,1,5,10,0,2,0,7,679,22,14.99,11,2025-09-10,1,0,0,0,0,0,2025-09-10
