date,stadium,race_round,title,race_code,tansho,fukusho,wakren,fuku2,santan,sanfuku,santan_yosoku,sanfuku_yosoku,rentan,renfuku,rentan_yosoku,renfuku_yosoku,wide,wide_yosoku,trio,trio_yosoku,tiomate,r1_number,r1_name,r1_weight,r1_result,r1_time,r1_difference,r2_number,r2_name,r2_weight,r2_result,r2_time,r2_difference,r3_number,r3_name,r3_weight,r3_result,r3_time,r3_difference,r4_number,r4_name,r4_weight,r4_result,r4_time,r4_difference,r5_number,r5_name,r5_weight,r5_result,r5_time,r5_difference,r6_number,r6_name,r6_weight,r6_result,r6_time,r6_difference
2025-12-28,大村,05R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  5cm,135,,,,,,,,,,,,,,,,,,4,吉 川 勇 作,61.0,1,,,5,西 尾 亮 輔,47.0,2,,,2,坂 本 雄 紀,29.0,3,,,1,飯 田 庄 吾,67.0,4,,,3,高 山 弘 斗 36,38.0,5,,,6,早 川 颯 太 39,14.0,6,,
2025-12-28,大村,06R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  5cm,136,,,,,,,,,,,,,,,,,,5,井 上 一 輝,14.0,1,,,6,眞 鳥 康 太,45.0,2,,,2,横 井 健 太,51.0,3,,,1,浜 本 裕 己,16.0,4,,,4,横 田 海 人 23,39.0,5,,,3,久保原 秀 人 11,55.0,6,,
2025-12-28,大村,07R,予選　　　　                 H1800m  晴　  風  北　　 3m  波　  5cm,137,,,,,,,,,,,,,,,,,,2,石 本 裕 武,27.0,1,,,1,泉 具 巳,38.0,2,,,6,関 根 彰 人,64.0,3,,,4,宇田川 信 一,33.0,4,,,5,宇 土 泰 就 46,11.0,5,,,3,佐々木 大 河 12,49.0,6,,
2025-12-28,大村,08R,予選　　　　                 H1800m  晴　  風  北　　 4m  波　  5cm,138,,,,,,,,,,,,,,,,,,4,佐 竹 太 一,19.0,1,,,1,桑 島 和 宏,53.0,2,,,3,尾 嶋 一 広,32.0,3,,,2,森 貴 洋,17.0,4,,,6,鈴 木 茂 高 13,23.0,5,,,5,福 西 広太郎 30,12.0,6,,
2025-12-28,大村,09R,予選特賞　　                 H1800m  晴　  風  北　　 3m  波　  5cm,139,,,,,,,,,,,,,,,,,,1,永 井 彪 也,63.0,1,,,2,野 間 大 樹,41.0,2,,,6,松 山 裕 基,55.0,3,,,3,向 後 龍 一,65.0,4,,,4,高 山 弘 斗 36,38.0,5,,,5,西 村 秀 樹 66,45.0,6,,
2025-12-28,大村,10R,R       予選特賞　　                 H1800m  晴　  風  北　　 4m  波　  5cm,1310,,,,,,,,,,,,,,,,,,1,山 田 哲 也,37.0,1,,,5,石 渡 翔一郎,28.0,2,,,3,飯 田 庄 吾,67.0,3,,,2,浜 本 裕 己,16.0,4,,,6,金 児 隆 太 60,27.0,5,,,4,山 下 拓 巳 25,30.0,6,,
2025-12-28,大村,11R,R       予選特選　　                 H1800m  晴　  風  北　　 4m  波　  5cm,1311,,,,,,,,,,,,,,,,,,1,石 本 裕 武,27.0,1,,,4,宮 崎 心之介,31.0,2,,,2,崎 利 仁,20.0,3,,,3,坂 本 雄 紀,29.0,4,,,5,大 崎 翔 56,64.0,5,,,6,八 木 治 樹 70,34.0,6,,
2025-12-28,大村,12R,R       記者選抜戦　                 H1800m  晴　  風  北東　 2m  波　  5cm,1312,,,,,,,,,,,,,,,,,,1,井 上 一 輝,14.0,1,,,2,大 塚 康 雅,69.0,2,,,6,佐 竹 太 一,19.0,3,,,5,佐々木 大 河,12.0,4,,,4,森 清 友 翔 10,31.0,5,,,3,田 路 朋 史 62,51.0,6,,
2025-12-28,大村,01R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  0cm,131,,,,,,,,,,,,,,,,,,2,新 出 浩 司,3.0,1,,,1,秋 田 健太郎,10.0,2,,,3,近 藤 颯 斗,17.0,3,,,6,吉 田 杏 美,26.0,4,,,5,石 村 日奈那 16,31.0,5,,,4,塚 田 修 二 34,45.0,6,,
2025-12-28,大村,02R,予選　　　　                 H1800m  晴　  風  北西　 1m  波　  1cm,132,,,,,,,,,,,,,,,,,,1,澤 崎 雄 哉,2.0,1,,,2,村 田 修 次,29.0,2,,,5,前 沢 丈 史,22.0,3,,,4,中 田 友 也,31.0,4,,,3,一 柳 和 孝 37,17.0,5,,,6,中 嶋 達 也 38,23.0,6,,
2025-12-28,大村,03R,予選　　　　                 H1800m  晴　  風  北西　 2m  波　  1cm,133,,,,,,,,,,,,,,,,,,5,海老澤 泰 行,63.0,1,,,2,青 木 蓮,20.0,2,,,4,江 口 晃 生,28.0,3,,,3,小 澤 学,59.0,4,,,1,来 田 衣 織 39,51.0,5,,,6,飯 山 泰 19,42.0,6,,
2025-12-28,大村,04R,予選　　　　                 H1800m  晴　  風  北西　 3m  波　  2cm,134,,,,,,,,,,,,,,,,,,3,田 中 勇 輔,14.0,1,,,5,重 野 哲 之,32.0,2,,,6,中 谷 朋 子,1.0,3,,,2,森 下 勇,21.0,4,,,1,岡 部 大 輝 13,19.0,5,,,4,赤 井 星璃菜 33,61.0,6,,
2025-12-28,大村,05R,ウインウイン                 H1800m  晴　  風  北西　 3m  波　  2cm,135,,,,,,,,,,,,,,,,,,4,大 澤 風 葵,12.0,1,,,5,中 澤 宏 奈,4.0,2,,,1,芦 澤 望,53.0,3,,,2,伏 島 祐 介,61.0,4,,,6,澤 大 介 24,66.0,5,,,,,,,,
2025-12-28,大村,06R,予選　　　　                 H1800m  晴　  風  北西　 3m  波　  2cm,136,,,,,,,,,,,,,,,,,,1,鈴 木 峻 佑,62.0,1,,,3,馬 場 剛,35.0,2,,,6,関 浩 哉,65.0,3,,,2,福 島 勇 樹,27.0,4,,,4,秋 田 健太郎 10,38.0,5,,,5,大 月 遊 雅 64,46.0,6,,
2025-12-28,大村,07R,ウインウイン                 H1800m  晴　  風  北西　 2m  波　  1cm,137,,,,,,,,,,,,,,,,,,1,小 坂 尚 哉,25.0,1,,,2,竹 本 太 樹,36.0,2,,,6,海老澤 泰 行,63.0,3,,,5,淺 香 文 武,23.0,4,,,3,塚 田 修 二 34,45.0,5,,,4,澤 崎 雄 哉 2,60.0,6,,
2025-12-28,大村,08R,予選　　　　                 H1800m  晴　  風  北西　 1m  波　  1cm,138,,,,,,,,,,,,,,,,,,2,前 沢 丈 史,22.0,1,,,5,牧 原 崇,8.0,2,,,1,西 村 豪 洋,50.0,3,,,4,石 村 日奈那,16.0,4,,,6,杉 村 賢 也 9,18.0,5,,,3,赤 井 星璃菜 33,61.0,6,,
2025-12-28,大村,09R,戸田特賞　　                 H1800m  晴　  風  北　　 1m  波　  1cm,139,,,,,,,,,,,,,,,,,,1,佐 藤 大 佑,5.0,1,,,3,飯 山 泰,19.0,2,,,5,一 柳 和 孝,37.0,3,,,4,近 藤 颯 斗,17.0,4,,,2,中 澤 宏 奈 4,27.0,5,,,6,田 中 勇 輔 14,11.0,6,,
2025-12-28,大村,10R,R       戸田特賞　　                 H1800m  晴　  風  北東　 1m  波　  1cm,1310,,,,,,,,,,,,,,,,,,1,村 田 修 次,29.0,1,,,3,関 浩 哉,65.0,2,,,6,青 木 蓮,20.0,3,,,4,伏 島 祐 介,61.0,4,,,2,中 谷 朋 子 1,21.0,5,,,5,新 出 浩 司 3,72.0,6,,
2025-12-28,大村,11R,R       戸田特選　　                 H1800m  晴　  風  北　　 1m  波　  1cm,1311,,,,,,,,,,,,,,,,,,1,中 山 将,6.0,1,,,5,大 澤 風 葵,12.0,2,,,6,馬 場 剛,35.0,3,,,4,竹 本 太 樹,36.0,4,,,2,重 野 哲 之 32,37.0,5,,,3,中 嶋 達 也 38,23.0,6,,
2025-12-28,大村,12R,R       記者選抜戦　                 H1800m  晴　  風  北東　 1m  波　  1cm,1312,,,,,,,,,,,,,,,,,,3,芦 澤 望,53.0,1,,,6,福 島 勇 樹,27.0,2,,,5,森 下 勇,21.0,3,,,2,杉 村 賢 也,9.0,4,,,4,小 坂 尚 哉 25,74.0,5,,,,,,,,
2025-12-28,大村,01R,予選　　　　                 H1800m  晴　  風  西　　 4m  波　  3cm,131,,,,,,,,,,,,,,,,,,6,大 町 利 克,46.0,1,,,5,金 子 怜 央,37.0,2,,,1,栗 原 一 馬,50.0,3,,,2,島 崎 丈一朗,23.0,4,,,3,藤 原 孝 斗,33.0,5,,,4,渡 邉 健,55.0,6,,
2025-12-28,大村,02R,予選　　　　                 H1800m  晴　  風  西　　 3m  波　  2cm,132,,,,,,,,,,,,,,,,,,2,笠 置 博 之,30.0,1,,,4,小 原 聡 将,47.0,2,,,5,芝 田 京 介,34.0,3,,,3,岩 下 巧 斗,36.0,4,,,1,近 藤 友 宝,39.0,5,,,6,米 本 圭 佑,43.0,6,,
2025-12-28,大村,03R,予選　　　　                 H1800m  晴　  風  無風　 0m  波　  0cm,133,,,,,,,,,,,,,,,,,,5,内 堀 学,21.0,1,,,6,齊 藤 大 将,53.0,2,,,1,大 澤 大 夢,18.0,3,,,4,井 田 涼 介,19.0,4,,,2,金 田 諭,54.0,5,,,3,浅 井 翼,22.0,6,,
2025-12-28,大村,04R,予選　　　　                 H1800m  晴　  風  東　　 2m  波　  1cm,134,,,,,,,,,,,,,,,,,,1,伏 見 俊 介,25.0,1,,,4,上 原 崚,14.0,2,,,2,日 笠 勝 弘,45.0,3,,,6,梶 野 学 志,32.0,4,,,3,小 川 知 行,12.0,5,,,5,宇 野 博 之,49.0,6,,
2025-12-28,大村,05R,予選　　　　                 H1800m  晴　  風  東　　 1m  波　  1cm,135,,,,,,,,,,,,,,,,,,1,山 谷 央,35.0,1,,,2,小 山 勉,15.0,2,,,3,須 藤 隆 雄,48.0,3,,,5,大 町 利 克,46.0,4,,,6,山 田 竜 一,44.0,5,,,4,宮 内 由紀英,27.0,6,,
2025-12-28,大村,06R,ドラドキ目玉                 H1800m  晴　  風  北東　 2m  波　  1cm,136,,,,,,,,,,,,,,,,,,1,後 藤 翔 之,31.0,1,,,2,田 代 達 也,52.0,2,,,3,鈴 木 章 司,51.0,3,,,4,島 崎 丈一朗,23.0,4,,,6,土 井 祥 伍,41.0,5,,,5,米 本 圭 佑,43.0,6,,
2025-12-28,大村,07R,ドラドキ３　                 H1800m  晴　  風  北東　 1m  波　  1cm,137,,,,,,,,,,,,,,,,,,1,鈴 木 雅 希,40.0,1,,,3,渡 邉 健,55.0,2,,,6,中 里 昌 志,24.0,3,,,2,生 方 靖 亜,29.0,4,,,5,大 澤 大 夢,18.0,5,,,4,芝 田 京 介,34.0,6,,
2025-12-28,大村,08R,ドラドキ５　                 H1800m  晴　  風  無風　 0m  波　  0cm,138,,,,,,,,,,,,,,,,,,5,鶴 本 崇 文,17.0,1,,,1,小 原 聡 将,47.0,2,,,2,井 上 尚 悟,16.0,3,,,6,宇 野 博 之,49.0,4,,,3,井 田 涼 介,19.0,5,,,,,,,,
2025-12-28,大村,09R,予選特賞　　                 H1800m  晴　  風  無風　 0m  波　  0cm,139,,,,,,,,,,,,,,,,,,3,上 原 崚,14.0,1,,,1,富 永 正 人,42.0,2,,,2,内 堀 学,21.0,3,,,4,藤 原 孝 斗,33.0,4,,,5,須 藤 隆 雄,48.0,5,,,6,三 浦 裕 貴,28.0,6,,
2025-12-28,大村,10R,R       予選特賞　　                 H1800m  晴　  風  無風　 0m  波　  0cm,1310,,,,,,,,,,,,,,,,,,1,石 田 貴 洋,38.0,1,,,3,木 下 陽 介,11.0,2,,,2,山 谷 央,35.0,3,,,5,梶 野 学 志,32.0,4,,,4,栗 原 一 馬,50.0,5,,,6,金 田 諭,54.0,6,,
2025-12-28,大村,11R,R       予選特選　　                 H1800m  晴　  風  無風　 0m  波　  0cm,1311,,,,,,,,,,,,,,,,,,1,笠 置 博 之,30.0,1,,,3,後 藤 翔 之,31.0,2,,,2,山 田 竜 一,44.0,3,,,5,小 川 竜太朗,13.0,4,,,6,日 笠 勝 弘,45.0,5,,,4,浅 井 翼,22.0,6,,
2025-12-28,大村,12R,R       桐生特選　　                 H1800m  晴　  風  西　　 2m  波　  1cm,1312,,,,,,,,,,,,,,,,,,1,鶴 本 崇 文,17.0,1,,,5,小 山 勉,15.0,2,,,4,土 井 祥 伍,41.0,3,,,6,塚 越 海 斗,26.0,4,,,2,岩 下 巧 斗,36.0,5,,,3,鈴 木 雅 希,40.0,6,,
